condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,true_rotation_shift,baseline_geometry_mae,baseline_weight_mae,baseline_alpha_error,baseline_fit_rmse,harmonic_geometry_mae,harmonic_weight_mae,harmonic_alpha_error,harmonic_fit_rmse,pca_geometry_mae,pca_weight_mae,pca_alpha_error,pca_fit_rmse,oracle_geometry_mae,oracle_weight_mae,oracle_alpha_error,oracle_fit_rmse
full_noisy,9,0.21019964242245956,-0.017801442504586994,1.2311359499927146,0.16492159696319555,0.6827088266587867,0.15236957637801773,0.6453657586391554,43,0.08490049100858114,0.18234323548338005,0.008842686265770228,0.008405174173919158,0.08490049100858114,0.18234323548338005,0.008842686265770228,0.008405174173919158,0.08490049100858114,0.18234323548338005,0.008842686265770228,0.008405174173919158,0.06749385162130042,0.16192154294614328,0.013870727755253331,0.014032169933769779
full_noisy,10,0.1254501332212465,-0.001061339390593008,1.0858563940896735,0.34925541544775046,0.304360251238504,0.34638433331374546,1.7298496392433096,17,0.07367926508522159,0.29396711135283615,0.012375700146529,0.006846120454907391,0.07367926508522159,0.29396711135283615,0.012375700146529,0.006846120454907391,0.07367926508522159,0.29396711135283615,0.012375700146529,0.006846120454907391,0.10027028390909709,0.04520651347675438,0.016361682803661903,0.009305608582978431
full_noisy,11,0.11402104807088959,0.5336287755918357,0.8494721039995935,0.5107558451223749,0.28197507986988224,0.20726907500774283,1.365391916270283,34,0.1001077841808301,0.085569687780409,0.001972738538026375,0.0032824278053899306,0.1001077841808301,0.085569687780409,0.001972738538026375,0.0032824278053899306,0.1001077841808301,0.085569687780409,0.001972738538026375,0.0032824278053899306,0.1001077841808301,0.085569687780409,0.001972738538026375,0.0032824278053899306
full_noisy,12,0.18017014827541414,-0.46377486184107836,1.3966879431356516,0.7680436325762078,0.0971624274249471,0.13479393999884512,0.864007757665267,60,0.17869553012401726,0.052669501328235835,0.2960141707612217,0.007576080157876449,0.17869553012401726,0.052669501328235835,0.2960141707612217,0.007576080157876448,0.17869553012401726,0.052669501328235835,0.2960141707612217,0.007576080157876448,0.17810838874033785,0.07887342020084905,0.017444451666052463,0.008388514300032087
full_noisy,13,0.1714191945011776,0.20405775595145279,1.117311123780115,0.10105097767768484,0.1651010549240118,0.7338479673983033,1.0179579193774555,1,0.04380809094424096,0.02480009981301016,0.0022212299821471326,0.003220899303973669,0.04380809094424096,0.02480009981301016,0.0022212299821471326,0.0029774649550252776,0.04380809094424096,0.02480009981301016,0.0022212299821471326,0.03316596115139327,0.04380809094424096,0.02480009981301016,0.0022212299821471326,0.0029774649550252776
full_noisy,14,0.16946047720236898,0.35594856538558767,1.355141341087951,0.34136261022423664,0.1817586061084241,0.47687878366733927,1.2195434306217279,31,0.07468887343554333,0.10970098054769532,0.03880028672313762,0.01845493425984346,0.07468887343554333,0.10970098054769532,0.03880028672313762,0.01845493425984346,0.07468887343554333,0.10970098054769532,0.03880028672313762,0.01845493425984346,0.018340892821345905,0.12939058080343072,0.0030152183787128806,0.03374018735331625
full_noisy,15,0.09950328689357858,-0.547064921347256,1.3552177549032245,0.4644674558111343,0.4126787072225629,0.12285383696630275,0.6394453843097762,45,0.043670713120505904,0.2101247301470781,0.9030155797114489,0.0066165397710073615,0.043670713120505904,0.2101247301470781,0.9030155797114489,0.0066165397710073615,0.043670713120505904,0.2101247301470781,0.9030155797114489,0.0066165397710073615,0.08088545844600983,0.10045755587516993,0.006907986046921,0.011897839751922911
full_noisy,16,0.0970132704004428,0.12985831189819283,0.6893187914782596,0.48175333953812044,0.08492411283753884,0.43332254762434075,1.3840854204533402,39,0.08232164125044944,0.1441274655665252,0.6659869692139386,0.004183987804268787,0.022376629172801022,0.28651365764666314,0.6541657496924131,0.005193657102452474,0.08232164125044944,0.1441274655665252,0.6659869692139386,0.004183987804268787,0.0288304361813955,0.10901099716555183,0.011878658701635514,0.0052045263172727
full_noisy,17,0.14955115361282117,-0.1481542513568671,0.622223473878094,0.09210357919801727,0.4774808689954351,0.4304155518065476,1.2688598323939675,50,0.07609183225747024,0.20003503482544938,0.4719069727391694,0.0070660721983738595,0.07609183225747024,0.20003503482544938,0.4719069727391694,0.0070660721983738595,0.07609183225747024,0.20003503482544938,0.4719069727391694,0.0070660721983738595,0.07460511136103619,0.1070530652821529,0.02732296694769909,0.009912288424799826
full_noisy,18,0.1934200252500196,0.31175924767009444,0.876156367524059,0.4624543484640143,0.15220267316596928,0.3853429783700165,0.8258654271695097,9,0.060741632017590835,0.1789750944457141,0.011212322058791857,0.007006769671298453,0.060741632017590835,0.1789750944457141,0.011212322058791857,0.007006769671298453,0.060741632017590835,0.1789750944457141,0.011212322058791857,0.007006769671298453,0.14648374940610873,0.12245280159604749,0.02124325200512378,0.007926779398859931
full_noisy,19,0.07844928203550176,0.04313820396583494,1.0149457570444103,0.15139863392092445,0.7432955167338906,0.10530584934518494,1.606996536628402,55,0.13462797682795247,0.19814558590442344,0.011666026755524195,0.007686443517899745,0.13462797682795247,0.19814558590442344,0.011666026755524195,0.007686443517899745,0.13462797682795247,0.19814558590442344,0.011666026755524195,0.007686443517899745,0.13462797682795247,0.19814558590442344,0.011666026755524195,0.007686443517899745
full_noisy,20,0.19639791624182842,-0.2793847983785539,0.7991295531640411,0.27049839561331446,0.20670008378921584,0.5228015205974696,0.7124085504092152,14,0.10813024426823263,0.013472507169662473,0.011847471600196946,0.007596371330603,0.10813024426823263,0.013472507169662473,0.011847471600196946,0.007596371330603,0.10813024426823263,0.013472507169662473,0.011847471600196946,0.007596371330603,0.10813024426823263,0.013472507169662473,0.011847471600196946,0.007596371330603
full_noisy,21,0.20720922191942287,-0.5990209521649564,1.2232035072669794,0.515971924323371,0.27371774651749786,0.21031032915913112,1.3947037692706665,35,0.15309245757065934,0.019669048876825985,0.0020660675178925114,0.014203154120343245,0.15309245757065934,0.019669048876825985,0.0020660675178925114,0.014203154120343245,0.15309245757065934,0.019669048876825985,0.0020660675178925114,0.014203154120343245,0.15309245757065934,0.019669048876825985,0.0020660675178925114,0.014203154120343245
full_noisy,22,0.20467372022158695,-0.2759205380979501,1.3587110213343356,0.37384226229845896,0.3224983895875398,0.30365934811400125,1.3523376797040696,20,0.25510657176215057,0.21198626427335707,0.006760675487026857,0.003310045052076648,0.25510657176215057,0.21198626427335707,0.006760675487026857,0.003310045052076648,0.25510657176215057,0.21198626427335707,0.006760675487026857,0.003310045052076648,0.25510657176215057,0.21198626427335707,0.006760675487026857,0.003310045052076648
full_noisy,23,0.1830993606596164,-0.22399887913550318,1.0370352883820069,0.31374979730788355,0.41664528220208696,0.2696049204900295,0.9477628020770601,18,0.1010476599408352,0.110792592814438,0.013153312973476106,0.004652955093557812,0.1010476599408352,0.110792592814438,0.013153312973476106,0.012085266741315881,0.1010476599408352,0.110792592814438,0.013153312973476106,0.0048001107061621025,0.1010476599408352,0.110792592814438,0.013153312973476106,0.004652955093557812
full_noisy,24,0.09944927796813262,-0.6777924100304625,0.8063563089818474,0.13727222978765038,0.309254444964298,0.5534733252480516,1.2412084034335522,56,0.08826374249538911,0.0830960163930272,0.43652453153860904,0.007444290908027167,0.08826374249538911,0.0830960163930272,0.43652453153860904,0.007444290908027167,0.08826374249538911,0.0830960163930272,0.43652453153860904,0.007444290908027167,0.036560527305071276,0.04362907892810843,0.02548762218496381,0.009944512539669414
full_noisy,25,0.13246616632381278,0.26037350144114296,1.4280217265302781,0.14378767266814835,0.4996602825113162,0.3565520448205354,1.317209715442232,27,0.04849701082830543,0.05400891270732689,0.01907811229665901,0.01609658728083281,0.04849701082830543,0.05400891270732689,0.01907811229665901,0.016096587280832807,0.04849701082830543,0.05400891270732689,0.01907811229665901,0.016096587280832807,0.04849701082830543,0.05400891270732689,0.01907811229665901,0.016096587280832807
full_noisy,26,0.16428463706694785,0.6798539125031413,1.2442671725758672,0.7478430853826316,0.17492261527899977,0.07723429933836867,1.6049720818206106,63,0.10962803221667287,0.19084487735800879,0.020815133178667233,0.01030660128851431,0.10962803221667287,0.19084487735800879,0.020815133178667233,0.01030660128851431,0.10962803221667287,0.19084487735800879,0.020815133178667233,0.01030660128851431,0.10962803221667287,0.19084487735800879,0.020815133178667233,0.01030660128851431
full_noisy,27,0.07114821432383,-0.4278887821132278,1.1716219464930457,0.38698088358361904,0.27040709213429814,0.3426120242820828,1.344995786450223,6,0.08735393728101004,0.03506618524718371,0.016133562173950455,0.004600916708541508,0.08735393728101004,0.03506618524718371,0.016133562173950455,0.004600916708541508,0.08735393728101004,0.03506618524718371,0.016133562173950455,0.004600916708541508,0.03513389594682096,0.20322718341658366,0.014102568740873345,0.00922632925271585
full_noisy,28,0.09808896594553364,0.19192426201173657,1.1713292564701516,0.19018005742927946,0.5193932480035748,0.29042669456714576,1.492341235331482,25,0.1694288633486767,0.07191714734998629,0.012999979533404149,0.006425940689179355,0.1694288633486767,0.07191714734998629,0.012999979533404149,0.006425940689179355,0.1694288633486767,0.07191714734998629,0.012999979533404149,0.006425940689179355,0.1694288633486767,0.07191714734998629,0.012999979533404149,0.006425940689179356
full_noisy,29,0.18355189624121535,0.0062370993202185195,0.8709088591130155,0.562446742679977,0.29049845290792414,0.1470548044120989,1.358250858379682,62,0.07162782105129288,0.0618393987081808,0.03438684337309206,0.009992433064224534,0.07162782105129288,0.0618393987081808,0.03438684337309206,0.009992433064224534,0.07162782105129288,0.0618393987081808,0.03438684337309206,0.009992433064224534,0.07162782105129288,0.0618393987081808,0.03438684337309206,0.009992433064224534
full_noisy,30,0.06388176134354838,0.06451478842209923,1.0725366990599892,0.09586029165783236,0.8734317698056907,0.03070793853647691,1.4295369158413327,33,0.09774049402701755,0.28375422639162023,3.735380546388001e-05,0.0018984632782842496,0.10034046075564838,0.28353121915370066,0.021816963293318725,0.008055413047324565,0.09774049402701755,0.28375422639162023,3.735380546388001e-05,0.0018984632782842496,0.09774049402701755,0.28375422639162023,3.735380546388001e-05,0.0018984632782842494
full_noisy,31,0.2098231972262213,0.34263783861159725,1.3837238289318738,0.3139311878725082,0.15765248151260264,0.5284163306148892,1.5598838168110547,9,0.03761512987475054,0.24473574000278253,0.9497810733728187,0.029251408953032052,0.03761512987475054,0.24473574000278253,0.9497810733728187,0.029251408953032052,0.04312944392204001,0.11476795636615754,0.12476223724717772,0.03760360539325182,0.11711127646579333,0.019025295668876913,0.07788479219942301,0.03350344107030631
full_noisy,32,0.09035005395250524,-0.5890582328011537,1.3156917653633826,0.12202778172874759,0.4872478860175804,0.390724332253672,1.3457248153658037,44,0.08932342553464105,0.038088705064592915,0.028574884637855957,0.009004026612472214,0.08932342553464105,0.038088705064592915,0.028574884637855957,0.009004026612472214,0.08932342553464105,0.038088705064592915,0.028574884637855957,0.009004026612472214,0.08932342553464105,0.038088705064592915,0.028574884637855957,0.009004026612472214
full_noisy,33,0.15655898516007155,-0.6975298033909634,1.4007978081247499,0.0544186185906862,0.524129142775597,0.42145223863371684,0.9874591339712798,16,0.07356214561927495,0.2293499963686897,0.00894150873172539,0.004600491031025577,0.07531031762388339,0.14895971356624532,0.014250840264144249,0.06573026466103674,0.07356214561927495,0.2293499963686897,0.00894150873172539,0.007793803835520543,0.0969864175121069,0.14235894085971904,0.012511841858590333,0.030229360956056172
full_noisy,34,0.19264566020480436,-0.3260128219613354,1.3283004317875455,0.6621177053244897,0.1276794014136799,0.21020289326183045,1.1013941588421834,56,0.06243179119977338,0.23909091004186686,0.18222140931154607,0.010991004044514448,0.06243179119977338,0.23909091004186686,0.18222140931154607,0.011084505422163778,0.06243179119977338,0.23909091004186686,0.18222140931154607,0.011084505422163778,0.16108802314163917,0.07230612725504959,0.027635038465097628,0.01519885047978149
full_noisy,35,0.17123962685679578,0.6072941597407292,0.7592073579435297,0.14675214642995266,0.3377336389023186,0.5155142146677287,0.8162742519097632,13,0.12966588368044366,0.18977470072452363,0.37709814098086825,0.007439619619064385,0.12966588368044366,0.18977470072452363,0.37709814098086825,0.007439619619064385,0.12966588368044366,0.18977470072452363,0.37709814098086825,0.007439619619064385,0.07398424386529072,0.10840209011324244,0.011590380014820045,0.007854847257528342
full_noisy,36,0.20924402279501977,-0.16654900482133334,0.8778945993599996,0.1485987254488605,0.3767211408560351,0.47468013369510437,1.0198692263678424,40,0.07393658450241396,0.031712886031664396,0.006012506352282454,0.010990975703100899,0.019169409542100613,0.18230162207970882,0.004132536972534018,0.05420088609252327,0.07393658450241396,0.031712886031664396,0.006012506352282454,0.01461299928823848,0.0921282953174215,0.05931477617972464,0.03692271841564443,0.015051674870349982
full_noisy,37,0.17287562853437982,0.420294754864285,1.391750520410606,0.6106642154221812,0.09276087459056755,0.2965749099872513,1.7778766886058792,53,0.06656179159345817,0.08992544766824112,0.017475328815365954,0.016551694795734123,0.06656179159345817,0.08992544766824112,0.017475328815365954,0.016551694795734123,0.06656179159345817,0.08992544766824112,0.017475328815365954,0.016551694795734123,0.06656179159345817,0.08992544766824112,0.017475328815365954,0.016551694795734123
full_noisy,38,0.16523204162894756,0.4839368931392737,0.7908602611832418,0.23647227590968845,0.6320026177466394,0.1315251063436722,1.011794273352765,57,0.08336039902240235,0.1405069461502098,0.0034466624309994476,0.007809257450134902,0.07004239709082735,0.13981313329487605,0.038585979645629376,0.03815837609229608,0.08336039902240235,0.1405069461502098,0.0034466624309994476,0.008764223153892416,0.08043676854632888,0.08407191573776157,0.029143902221003826,0.008550090680057574
full_noisy,39,0.1426777902541676,0.3499866920952986,1.3890076610100635,0.2300810648641805,0.3572545515446117,0.41266438359120783,1.2503430009110315,10,0.161575092374586,0.1424975102871529,0.011046982705843256,0.007906465744530432,0.161575092374586,0.1424975102871529,0.011046982705843256,0.007906465744530432,0.161575092374586,0.1424975102871529,0.011046982705843256,0.007906465744530432,0.161575092374586,0.1424975102871529,0.011046982705843256,0.007906465744530432
partial_arc_noisy,0,0.1556802874201922,-0.1432067304962389,1.3587551670773024,0.17745513699598459,0.5121702722283324,0.31037459077568297,1.6458048541091952,25,0.027753761718236198,0.08639315973896193,0.010328870075153596,0.015165997325477699,0.0150475581170779,0.1631878383798059,0.023042475283810093,0.03739963366716681,0.03508488683901139,0.03582445421046656,0.004032393818550473,0.07080262169737452,0.027753761718236198,0.08639315973896193,0.010328870075153596,0.015165997325477699
partial_arc_noisy,1,0.18520908006657796,-0.14927366766187386,1.0326425561332422,0.07039844173754617,0.4270682957546972,0.5025332625077567,0.6219930091850493,45,0.03146734656393968,0.3158972073080882,1.0715544046221637,0.04404795429573702,0.06124139351768693,0.05927037505973013,0.558750134713541,0.11033141971458774,0.12249654938377086,0.21237887412535741,0.1847022686496803,0.11278710181867335,0.05325171428819511,0.09735705197623101,0.016662562502252176,0.009785251657225434
partial_arc_noisy,2,0.13203832770743693,0.4838498142522986,1.0638708282653868,0.29734039413695057,0.11365855114411035,0.589001054718939,0.8137318537975075,46,0.03258192947660038,0.10083768405447087,0.44918963622794317,0.025794279330410626,0.1471487069720878,0.3410492070921712,0.18266878890549776,0.07911870932639146,0.054503846965733294,0.3652854042167399,0.17727965382241884,0.07138056150581654,0.004701287913769577,0.16239111631503708,0.028643777608358234,0.015158235005563925
partial_arc_noisy,3,0.12807947846715392,0.6385954612193399,0.5567696017750366,0.5880283801941668,0.3910876103102165,0.020884009495616696,1.1454842352545707,33,0.11012333802660039,0.273573137219119,0.296005031374012,0.005936157658272391,0.02631352501212289,0.10872062788273588,0.33878895741984105,0.051696820096889654,0.1309349374607354,0.2618291269483632,0.03525890864401959,0.03977090585889635,0.051878730455000126,0.15061610016005825,0.025978666053000365,0.012576298675551371
partial_arc_noisy,4,0.08045254523845287,-0.5834665668685954,0.6781652395436827,0.3689216343216504,0.3430500364748698,0.2880283292034798,0.635393614488821,1,0.07500531283873028,0.22919537473462745,0.9114845169259136,0.013523694855209333,0.23325449727581904,0.12977006025446858,0.777483595676671,0.0910596155941712,0.1435920176864303,0.14123337193872937,0.8466054101228107,0.045198043629815686,0.1416572058858261,0.011292033360452536,0.0028562162259658797,0.012074996773233607
partial_arc_noisy,5,0.0886881819578579,0.11073023097750091,1.0364576070587053,0.7206267880678506,0.19696037729007654,0.08241283464207283,1.391723963371684,21,0.05637976264261088,0.29039389654106956,0.6674679413622718,0.0070017812184362165,0.22316759541339878,0.08490173345549264,0.3953233206686788,0.11917291860019248,0.053420391924398736,0.2685300612381995,0.38667863993542806,0.11655108866327782,0.03086562507706418,0.07961038020983875,0.03262560818058757,0.01025518929519525
partial_arc_noisy,6,0.1299333373405299,0.031748053708968736,1.123902567826287,0.1771694894475367,0.4429599023058534,0.37987060824660995,0.739083676465969,3,0.08103037523697261,0.32214828389848366,0.009164005705041944,0.009161161748062412,0.13457769784082194,0.09431140776154782,0.2067559735793968,0.11232184868102497,0.0781960856106846,0.1534196713827493,0.11049188739442473,0.05337871637352584,0.08103037523697261,0.32214828389848366,0.009164005705041944,0.009161161748062412
partial_arc_noisy,7,0.20674651262762717,-0.301107055858243,0.8887828282732204,0.6396979286522458,0.0899325445983351,0.27036952674941905,0.8222524909070494,6,0.1498331752695127,0.07204176626438004,0.031013770824401266,0.01666644847203849,0.12264333474425292,0.11868299018795309,0.15269480120564005,0.08042426176732963,0.08919028991016793,0.0953448808926895,0.06856188044798095,0.032064911004597366,0.1498331752695127,0.07204176626438004,0.031013770824401266,0.01666644847203849
partial_arc_noisy,8,0.11723959984013761,-0.251774680817859,0.7146589480292658,0.6368882275582765,0.06288588792951569,0.3002258845122079,1.2007212889329573,38,0.05687334211300984,0.23874205432555562,0.35361260975832376,0.028553852010607932,0.12306109137944972,0.0725067479547569,0.1694913859757896,0.05922032192069739,0.037993050074357285,0.15600972362621263,0.20970978131303097,0.06639707970119871,0.041907505920431375,0.05675194445281587,0.026403925962371844,0.009009910076539049
partial_arc_noisy,9,0.08687539049002099,-0.10231186311527533,1.4436773715457267,0.4818154767923261,0.3396597020054239,0.17852482120224994,0.8794953289232175,30,0.14831584094581435,0.2463532707586981,0.042631159321039,0.025721015942099128,0.17026130942739906,0.0972498778613508,0.06634432112214828,0.047511673059770325,0.17058438297298384,0.37973849707494517,0.1362413604720909,0.05642493872996347,0.05996562193465165,0.08071550125458683,0.02938335827652938,0.013116445524858024
partial_arc_noisy,10,0.13734816475689302,-0.6729729407046836,0.5831576265528414,0.5250900566018998,0.3427018324239563,0.13220811097414392,0.6154283183502786,62,0.08719452424037562,0.05826563041259266,0.0028624073116669813,0.00672048641781964,0.16623856151260624,0.036121829775598746,0.005325574912042552,0.0980707270372996,0.09103953896359068,0.2819654915808319,1.0073340604751064,0.022285248231169646,0.08719452424037562,0.05826563041259266,0.0028624073116669813,0.00672048641781964
partial_arc_noisy,11,0.1610366791332256,-0.2010488092596766,0.9703932562744079,0.3578964269556698,0.3244902639891596,0.3176133090551706,1.2629337359306738,24,0.11372555780144933,0.2556600408589668,0.4659808762758757,0.005754765468390394,0.10986226119070774,0.16024223432688825,0.2665330932276686,0.09290818578118629,0.09179029274711333,0.32491471567092706,0.2719222283107475,0.08227714094501107,0.09139655132244305,0.06116090968069254,0.021396870484405417,0.007967987904325588
partial_arc_noisy,12,0.15695054793434485,-0.5436154893192763,1.094840861292082,0.3238354621065218,0.2322836416393365,0.4438808962541417,1.186795142868343,11,0.07615081274429719,0.11456655118290877,0.004971962553245168,0.003294058971970157,0.019376799775668363,0.23057317254954135,0.033504261752940634,0.01994238795694909,0.08118227667483324,0.06771355527463527,0.3486411847235753,0.041379874093293245,0.07615081274429719,0.11456655118290877,0.004971962553245168,0.003294058971970157
partial_arc_noisy,13,0.18807545007771323,-0.4581995107506414,0.737661953788252,0.34861645207287895,0.46715800521287626,0.1842255427142448,0.9604378631313065,56,0.1739724684668994,0.16541453748744242,0.016144012362424687,0.011502875295249555,0.14576405010179067,0.16355513311799938,0.009233503298380907,0.022177439993108974,0.060951696665282114,0.3759380160669486,0.055298826264001844,0.012397524030788396,0.05930077480784948,0.07708890036091715,0.01277043057582905,0.006958198143919755
partial_arc_noisy,14,0.1436270600125111,0.3218546982469417,0.7989530726488616,0.434344671218483,0.16137917639139238,0.40427615239012454,1.0591012829605027,6,0.06155801018189807,0.09232640128404962,0.009766573978733595,0.008721142054972998,0.079448529955153,0.10138100934088305,0.16614572454588494,0.02402853472883257,0.06452476430164644,0.16959370845207297,0.023806965297650473,0.024325382528311887,0.048534089922922415,0.1002106979175829,0.047904590443157424,0.017793967964758753
partial_arc_noisy,15,0.17532147211177368,0.3004753525704878,1.2459622083689517,0.26366712877778037,0.21378274203513462,0.5225501291870851,1.375578989009026,63,0.0897534245383994,0.27151872567374097,0.07909174377168826,0.029369389184247724,0.10394156237692335,0.18812275432783707,0.4006316968963365,0.10642269479165076,0.04507577451937361,0.026555108795335746,0.2176235514771383,0.11654962250085546,0.05049743890294043,0.04102267327733627,0.03729822115646608,0.02542683430502529
partial_arc_noisy,16,0.16354457955868898,-0.4874280035770316,0.6812330371961687,0.2802747972242804,0.21804664291741643,0.5016785598583031,1.5932503646907012,11,0.02809950104691177,0.13884651132681744,0.9901447603396524,0.012377956278735896,0.08531605669611982,0.23317665017659842,0.6474107146453355,0.15640968513352038,0.0415258237139822,0.2742602236810503,0.8366458836186892,0.09968129996603353,0.029864617662226794,0.07355167797880985,0.11125134007906956,0.0445730390795925
partial_arc_noisy,17,0.12884393057410226,-0.08340455287788485,0.5839730780489679,0.3231528721148331,0.20695170434133434,0.4698954235438325,1.1217301371413722,44,0.08315429596880348,0.2511202268461534,0.22826949227639493,0.0040761512379424,0.048932058343148656,0.1187784001901735,0.13291150503673332,0.06058193105069576,0.0944419940115923,0.047605450141400635,0.11668481370511619,0.04091048657979757,0.08297166936472102,0.08416638517968163,0.014724263737712073,0.007547101081993126
partial_arc_noisy,18,0.09444340287542516,0.4861363769038928,0.7796362674550457,0.12256030873035269,0.29312271645083504,0.5843169748188122,1.4858201586289548,49,0.01933403271013452,0.266671711425775,0.8307554269408899,0.009655156133108364,0.2223873998894994,0.3379264871587533,0.48941951592594957,0.14582049994797355,0.05420058744829809,0.120339033721866,0.4807748351926988,0.1387798951098814,0.037275605448266025,0.11064980697020572,0.05957220787662232,0.018684917222442185
